"hh","state","source","value","year","sname"
"hh5","25","hucval",246661402.43,2017,"massachusetts"
"hh1","26","hucval",61094614.48,2017,"michigan"
"hh2","26","hucval",47365700.8,2017,"michigan"
"hh3","26","hucval",173024339.12,2017,"michigan"
"hh4","26","hucval",257290007.48,2017,"michigan"
"hh5","26","hucval",94025856.38,2017,"michigan"
"hh1","27","hucval",15503096.64,2017,"minnesota"
"hh2","27","hucval",80721989.48,2017,"minnesota"
"hh3","27","hucval",188928301.24,2017,"minnesota"
"hh4","27","hucval",219223267.7,2017,"minnesota"
"hh5","27","hucval",32111056.6,2017,"minnesota"
"hh1","28","hucval",9996666.72,2017,"mississippi"
"hh2","28","hucval",12482288.08,2017,"mississippi"
"hh3","28","hucval",8936281.66,2017,"mississippi"
"hh4","28","hucval",16987299.68,2017,"mississippi"
"hh5","28","hucval",0,2017,"mississippi"
"hh1","29","hucval",38395620.09,2017,"missouri"
"hh2","29","hucval",86536793.49,2017,"missouri"
"hh3","29","hucval",100432705.66,2017,"missouri"
"hh4","29","hucval",16371578.8,2017,"missouri"
"hh5","29","hucval",19456000,2017,"missouri"
"hh1","30","hucval",1332006.52,2017,"montana"
"hh2","30","hucval",9700907.24,2017,"montana"
"hh3","30","hucval",8846914.41,2017,"montana"
"hh4","30","hucval",32436591.86,2017,"montana"
"hh5","30","hucval",4129191.4,2017,"montana"
"hh1","31","hucval",6797728.08,2017,"nebraska"
"hh2","31","hucval",15629160.36,2017,"nebraska"
"hh3","31","hucval",6431536,2017,"nebraska"
"hh4","31","hucval",62077955,2017,"nebraska"
"hh5","31","hucval",1682440,2017,"nebraska"
"hh1","32","hucval",29056013.2,2017,"nevada"
"hh2","32","hucval",29631238.15,2017,"nevada"
"hh3","32","hucval",20261685.12,2017,"nevada"
"hh4","32","hucval",29801597.74,2017,"nevada"
"hh5","32","hucval",19770060.15,2017,"nevada"
"hh1","33","hucval",0,2017,"new hampshire"
"hh2","33","hucval",3593574.72,2017,"new hampshire"
"hh3","33","hucval",3240189.5,2017,"new hampshire"
"hh4","33","hucval",37754871.88,2017,"new hampshire"
"hh5","33","hucval",30826081.88,2017,"new hampshire"
"hh1","34","hucval",73615010.64,2017,"new jersey"
"hh2","34","hucval",127118411.72,2017,"new jersey"
"hh3","34","hucval",198323468.35,2017,"new jersey"
"hh4","34","hucval",124136060.2,2017,"new jersey"
"hh5","34","hucval",213278195.72,2017,"new jersey"
"hh1","35","hucval",15302016,2017,"new mexico"
"hh2","35","hucval",41331488.54,2017,"new mexico"
"hh3","35","hucval",21957021.9,2017,"new mexico"
"hh4","35","hucval",33418582.13,2017,"new mexico"
"hh5","35","hucval",10209155.4,2017,"new mexico"
"hh1","36","hucval",197991084.97,2017,"new york"
"hh2","36","hucval",160253887.87,2017,"new york"
"hh3","36","hucval",291593144.12,2017,"new york"
"hh4","36","hucval",464345121.57,2017,"new york"
"hh5","36","hucval",297355597.89,2017,"new york"
"hh1","37","hucval",14308736.57,2017,"north carolina"
"hh2","37","hucval",26854254.68,2017,"north carolina"
"hh3","37","hucval",18388754.12,2017,"north carolina"
"hh4","37","hucval",134635159.02,2017,"north carolina"
"hh5","37","hucval",20352854.64,2017,"north carolina"
"hh1","38","hucval",7331748.52,2017,"north dakota"
"hh2","38","hucval",9874318.8,2017,"north dakota"
"hh3","38","hucval",6314514.16,2017,"north dakota"
"hh4","38","hucval",22398489,2017,"north dakota"
"hh5","38","hucval",5629780,2017,"north dakota"
"hh1","39","hucval",47714620.62,2017,"ohio"
"hh2","39","hucval",106488558.8,2017,"ohio"
"hh3","39","hucval",158141833.64,2017,"ohio"
"hh4","39","hucval",251619450.3,2017,"ohio"
"hh5","39","hucval",43737828.4,2017,"ohio"
"hh1","40","hucval",23484968,2017,"oklahoma"
"hh2","40","hucval",17665391,2017,"oklahoma"
"hh3","40","hucval",30744541.8,2017,"oklahoma"
"hh4","40","hucval",42806326.2,2017,"oklahoma"
"hh5","40","hucval",113533816.5,2017,"oklahoma"
"hh1","41","hucval",38793282.48,2017,"oregon"
"hh2","41","hucval",44366619.02,2017,"oregon"
"hh3","41","hucval",63818363.49,2017,"oregon"
"hh4","41","hucval",84062748.5,2017,"oregon"
"hh5","41","hucval",10553040,2017,"oregon"
"hh1","42","hucval",39911380.02,2017,"pennsylvania"
"hh2","42","hucval",276152139.9,2017,"pennsylvania"
"hh3","42","hucval",254947936.88,2017,"pennsylvania"
"hh4","42","hucval",340931947.88,2017,"pennsylvania"
"hh5","42","hucval",109294280.6,2017,"pennsylvania"
"hh1","44","hucval",9305354.98,2017,"rhode island"
"hh2","44","hucval",22983852.2,2017,"rhode island"
"hh3","44","hucval",14900476.12,2017,"rhode island"
"hh4","44","hucval",49458762.16,2017,"rhode island"
"hh5","44","hucval",7156667.79,2017,"rhode island"
"hh1","45","hucval",1908947.1,2017,"south carolina"
"hh2","45","hucval",85373642.88,2017,"south carolina"
"hh3","45","hucval",22990813.65,2017,"south carolina"
"hh4","45","hucval",93956353.09,2017,"south carolina"
"hh5","45","hucval",0,2017,"south carolina"
"hh1","46","hucval",159842.5,2017,"south dakota"
"hh2","46","hucval",11621107.57,2017,"south dakota"
"hh3","46","hucval",2514716.88,2017,"south dakota"
"hh4","46","hucval",973876,2017,"south dakota"
"hh5","46","hucval",1148000,2017,"south dakota"
"hh1","47","hucval",43746020.4,2017,"tennessee"
"hh2","47","hucval",38955815.1,2017,"tennessee"
"hh3","47","hucval",53003191.2,2017,"tennessee"
"hh4","47","hucval",82347382.9,2017,"tennessee"
"hh5","47","hucval",20915914,2017,"tennessee"
"hh1","48","hucval",207940336.82,2017,"texas"
"hh2","48","hucval",178958022.44,2017,"texas"
"hh3","48","hucval",218576093,2017,"texas"
"hh4","48","hucval",355936992.15,2017,"texas"
"hh5","48","hucval",206354451.05,2017,"texas"
"hh1","49","hucval",10128240,2017,"utah"
"hh2","49","hucval",4402205.41,2017,"utah"
